,CustomerID,YearMonth,Year,InvoiceAmt
7003,S209,20129,2012,12.5
5451,S1219,20129,2012,1144.56
6668,S19,20129,2012,1185.6
6681,S1915,20129,2012,401.26
6644,S1883,20129,2012,0.0
6654,S1892,20129,2012,66.5
5315,S1156,20129,2012,51.5
4026,1408,20129,2012,20008.0
4770,473,20129,2012,545.4
4775,477,20129,2012,19.86
7993,S964,20129,2012,67.00999999999999
4778,478,20129,2012,1089.6
4785,490,20129,2012,222.9
4747,458,20129,2012,279.6
4750,460,20129,2012,0.0
4754,462,20129,2012,92.56
4757,463,20129,2012,583.05
6330,S1700,20129,2012,313.26
6338,S1702,20129,2012,1710.49
6342,S1703,20129,2012,168.65
8019,S995,20129,2012,688.23
5466,S124,20129,2012,506.95
5470,S1247,20129,2012,259.74
7025,S2108,20129,2012,284.48
7395,S249,20129,2012,206.3
6988,S2081,20129,2012,69.82
7415,S284,20129,2012,35.5
4741,447,20129,2012,25.0
4502,297,20129,2012,1687.09
8037,s1075,20129,2012,409.76
4127,1607,20129,2012,2285.18
7706,S707,20129,2012,302.4
7712,S717,20129,2012,344.78999999999996
5303,S1145,20129,2012,338.54
5309,S1155,20129,2012,711.97
4141,1616,20129,2012,69637.19
6695,S1919,20129,2012,968.8
6321,S1699,20129,2012,40.8
6975,S2077,20129,2012,16.1
5155,IR9,20129,2012,1886.8799999999999
5135,IR60,20129,2012,179.8
6025,S1524,20129,2012,163.5
5988,S1514,20129,2012,140.76
4515,30,20129,2012,2849.07
4711,440,20129,2012,72.39
4723,441,20129,2012,966.41
4526,323,20129,2012,440.15999999999997
5990,S1516,20129,2012,22.92
5997,S1518,20129,2012,28.0
5974,S1504,20129,2012,103.75999999999999
4245,1746,20129,2012,3756.24
5165,S0001,20129,2012,0.0
4155,1652,20129,2012,9059.66
5282,S1140,20129,2012,9727.72
5292,S1141,20129,2012,43.1
4177,170,20129,2012,2893.45
6705,S1926,20129,2012,1090.03
6327,S17,20129,2012,675.2
4482,258,20129,2012,66.72
6290,S1686,20129,2012,66.42
6302,S1694,20129,2012,916.38
5171,S1002,20129,2012,1379.65
6962,S2070,20129,2012,2599.04
7425,S299,20129,2012,720.4
7437,S3,20129,2012,954.85
6938,S2050,20129,2012,286.96
7449,S312,20129,2012,1122.2
7461,S318,20129,2012,439.5
4972,767,20129,2012,906.5500000000001
6950,S2061,20129,2012,196.82
6009,S1521,20129,2012,286.07
4008,1354,20129,2012,387.69
7694,S67,20129,2012,1222.35
6718,S193,20129,2012,1098.0
8055,s1212,20129,2012,246.97
6028,S1526,20129,2012,350.0
6913,S2037,20129,2012,143.14000000000001
4238,1729,20129,2012,27898.3
5181,S1008,20129,2012,2882.25
5190,S1011,20129,2012,839.24
4981,771,20129,2012,239.22
7480,S41,20129,2012,193.84
7489,S42,20129,2012,884.11
6924,S2041,20129,2012,129.6
6930,S2046,20129,2012,340.52
6038,S1527,20129,2012,10103.09
8068,s140,20129,2012,350.25
8080,s1412,20129,2012,136.14
8084,s148,20129,2012,250.2
6273,S1672,20129,2012,267.0
6280,S1674,20129,2012,39.980000000000004
6264,S1668,20129,2012,281.62
8113,s178,20129,2012,132.57
8093,s149,20129,2012,252.0
8096,s15,20129,2012,100.17
8102,s1721,20129,2012,101.64
8129,s1873,20129,2012,211.5
7678,S656,20129,2012,472.0
7668,S655,20129,2012,89.15
6236,S1637,20129,2012,906.2
3989,1341,20129,2012,564.9
3999,1351,20129,2012,283.23
7516,S462,20129,2012,43.41
7508,S458,20129,2012,137.36
5206,S1022,20129,2012,1319.9
5197,S1021,20129,2012,76.5
8269,s962,20129,2012,365.58
6733,S1934,20129,2012,69.13
4387,1903,20129,2012,158.73000000000002
7642,S647,20129,2012,1655.8
7656,S654,20129,2012,11149.8
5508,S1282,20129,2012,423.0
7466,S329,20129,2012,202.26
7472,S364,20129,2012,0.0
6066,S1539,20129,2012,2125.85
3914,1160,20129,2012,12804.25
3922,1186,20129,2012,1065.56
3972,13,20129,2012,39.55
5485,S1265,20129,2012,237.07999999999998
6220,S1625,20129,2012,66.5
6224,S1630,20129,2012,106.58
6244,S1643,20129,2012,423.26
8109,s174,20129,2012,2597.08
6876,S2017,20129,2012,1447.2
6889,S2024,20129,2012,13323.39
6903,S2033,20129,2012,65.7
4944,67,20129,2012,352.52
4955,75,20129,2012,15133.09
4962,752,20129,2012,2668.97
6071,S154,20129,2012,916.91
6081,S1540,20129,2012,1210.52
8155,s2004,20129,2012,851.25
5530,S1296,20129,2012,277.84000000000003
3949,1225,20129,2012,5719.35
5500,S1269,20129,2012,1019.36
5254,S1117,20129,2012,0.0
5263,S1125,20129,2012,918.9
5266,S1128,20129,2012,173.95
6727,S1932,20129,2012,90.5
5250,S1111,20129,2012,0.0
4189,1704,20129,2012,4208.5
4193,1709,20129,2012,45.44
6764,S1956,20129,2012,29.38
5540,S1297,20129,2012,20.259999999999998
5546,S1308,20129,2012,0.0
5520,S1294,20129,2012,126.17
4543,328,20129,2012,4406.35
4662,400,20129,2012,753.4
6098,S1546,20129,2012,515.97
6105,S1548,20129,2012,1343.08
6116,S1552,20129,2012,237.46
8249,s654,20129,2012,855.16
8255,s828,20129,2012,473.38
8228,s3,20129,2012,11.0
5577,S1325,20129,2012,10447.34
6206,S1613,20129,2012,764.9200000000001
6215,S1622,20129,2012,594.72
8159,s202,20129,2012,3930.54
4895,563,20129,2012,1057.42
6839,S1993,20129,2012,539.3
6846,S20,20129,2012,297.15
6859,S2004,20129,2012,2017.98
7531,S470,20129,2012,48.16
5590,S1334,20129,2012,146.82999999999998
5557,S1320,20129,2012,81.34
5567,S1322,20129,2012,1803.2
7544,S473,20129,2012,37.91
4907,58,20129,2012,879.33
4414,1992,20129,2012,253.44
6747,S1940,20129,2012,2198.3999999999996
5243,S1106,20129,2012,260.0
5223,S1069,20129,2012,601.93
4366,1882,20129,2012,963.04
4378,1898,20129,2012,527.96
5225,S109,20129,2012,115.86
4202,1712,20129,2012,1878.7
4214,1718,20129,2012,520.04
4686,430,20129,2012,3000.95
7522,S464,20129,2012,356.07
6816,S1982,20129,2012,734.9499999999999
6826,S1983,20129,2012,571.41
4932,628,20129,2012,135669.07
8214,s26,20129,2012,329.46
8220,s260,20129,2012,14.87
8185,s2265,20129,2012,10.33
7623,S607,20129,2012,3583.13
7634,S639,20129,2012,0.0
6782,S1962,20129,2012,36.36
6797,S1971,20129,2012,2112.3
6803,S1979,20129,2012,88.82
6158,S1579,20129,2012,2605.21
6166,S158,20129,2012,97.88
4559,340,20129,2012,147.84
4671,413,20129,2012,0.0
5218,S103,20129,2012,12.5
5220,S1040,20129,2012,75.00999999999999
8186,s227,20129,2012,1002.47
8188,s2270,20129,2012,296.32
6149,S1575,20129,2012,350.97
7582,S508,20129,2012,1216.01
7575,S485,20129,2012,52.06
7562,S479,20129,2012,398.66999999999996
8169,s2022,20129,2012,276.5
4057,1506,20129,2012,1346.4
6470,S1756,20129,2012,884.0799999999999
6488,S1761,20129,2012,12.26
5777,S1442,20129,2012,165.23000000000002
5788,S1446,20129,2012,892.22
3780,100,20129,2012,1466.1599999999999
7185,S2201,20129,2012,0.0
5065,863,20129,2012,70.0
5052,84,20129,2012,2728.4
5062,86,20129,2012,178.02
4300,1819,20129,2012,20770.04
4312,1827,20129,2012,929.7
3791,1028,20129,2012,59409.87
6452,S1754,20129,2012,872.46
6498,S1772,20129,2012,1291.94
7825,S816,20129,2012,198.59
7212,S2218,20129,2012,298.63
7197,S2205,20129,2012,179.94
5696,S1392,20129,2012,59.0
8956,255,20131,2013,1481.8999999999999
10268,S1478,20131,2013,806.2
11074,S1982,20131,2013,3974.9900000000002
11174,S2041,20131,2013,189.31
8658,1639,20131,2013,490.69
9876,S1234,20131,2013,62.0
8647,1616,20131,2013,46567.49
11200,S2061,20131,2013,808.38
10672,S1694,20131,2013,124.13
11198,S2055,20131,2013,260.03999999999996
10310,S1487,20131,2013,1127.43
10280,S1480,20131,2013,74.88
12381,s236,20131,2013,704.4
12391,s26,20131,2013,63.0
12370,s2320,20131,2013,0.0
9109,400,20131,2013,1968.7
12086,S837,20131,2013,389.21000000000004
9759,S118,20131,2013,383.79
9086,388,20131,2013,586.1500000000001
9598,IR9,20131,2013,133.9
9859,S1222,20131,2013,647.78
10002,S1354,20131,2013,101.34
12072,S828,20131,2013,2185.17
12058,S799,20131,2013,516.0
8865,1882,20131,2013,314.65
10551,S1580,20131,2013,19.81
10554,S1588,20131,2013,12.5
10561,S1594,20131,2013,32.8
8741,1746,20131,2013,1523.34
12088,S84,20131,2013,4496.37
9535,863,20131,2013,36.0
11016,S193,20131,2013,2633.67
11390,S2191,20131,2013,84.18
11161,S2037,20131,2013,392.31
10751,S1736,20131,2013,11846.63
9262,519,20131,2013,0.0
9267,526,20131,2013,2385.33
11411,S220,20131,2013,358.26
10838,S1792,20131,2013,5706.94
9520,84,20131,2013,1492.49
9660,S103,20131,2013,62.5
11720,S361,20131,2013,1020.96
10392,S1519,20131,2013,37.5
10397,S1521,20131,2013,58.58
11058,S1971,20131,2013,2844.73
9565,IR21,20131,2013,2031.67
10170,S1446,20131,2013,1350.14
9137,431,20131,2013,0.0
10911,S1859,20131,2013,674.86
12099,S852,20131,2013,148.29
10421,S1529,20131,2013,189.5
11695,S318,20131,2013,1435.8
11663,S3,20131,2013,5569.7
11375,S218,20131,2013,695.8
11401,S2193,20131,2013,33.45
10041,S1376,20131,2013,904.6
12322,s202,20131,2013,1587.78
10388,S1518,20131,2013,30.33
12042,S777,20131,2013,298.04
12053,S78,20131,2013,8376.89
11056,S197,20131,2013,163.54000000000002
9063,356,20131,2013,634.24
10009,S1361,20131,2013,4896.41
11355,S2177,20131,2013,8.8
10587,S1614,20131,2013,118.0
10927,S1868,20131,2013,264.06
10408,S1527,20131,2013,3737.28
11118,S2004,20131,2013,21455.92
10405,S1522,20131,2013,43.739999999999995
11335,S2150,20131,2013,184.56
10995,S1919,20131,2013,865.0
12374,s235,20131,2013,3677.53
11364,S2179,20131,2013,5044.67
8745,1751,20131,2013,2193.0
12362,s2298,20131,2013,140.01999999999998
9998,S1353,20131,2013,12.5
8718,1726,20131,2013,220.95
12395,s260,20131,2013,479.59000000000003
8303,1058,20131,2013,3240.04
9069,365,20131,2013,12.5
9807,S1193,20131,2013,59.96
11053,S1968,20131,2013,563.08
11771,S42,20131,2013,575.94
9073,373,20131,2013,138.43
11334,S2145,20131,2013,19.84
9624,S1008,20131,2013,3811.6
11682,S312,20131,2013,448.78999999999996
12125,S869,20131,2013,552.55
10599,S1619,20131,2013,104.81
10195,S1451,20131,2013,100.52
10207,S1454,20131,2013,836.3
12037,S766,20131,2013,215.9
12027,S763,20131,2013,1152.32
9812,S1198,20131,2013,424.2
10601,S1622,20131,2013,181.64
10611,S1630,20131,2013,70.41
11145,S2024,20131,2013,2397.91
9987,S1347,20131,2013,978.8399999999999
9990,S1348,20131,2013,1180.65
10035,S1368,20131,2013,130.1
12304,s1972,20131,2013,65.49
12306,s1977,20131,2013,552.16
9278,533,20131,2013,295.2
9279,534,20131,2013,419.76
11424,S2206,20131,2013,157.85
12287,s178,20131,2013,652.68
8756,1758,20131,2013,2816.46
10031,S1366,20131,2013,0.0
9122,417,20131,2013,68.0
11109,S20,20131,2013,370.07
10155,S1442,20131,2013,273.03999999999996
12111,S860,20131,2013,5272.85
8845,1863,20131,2013,0.0
9478,801,20131,2013,18152.55
8292,1039,20131,2013,186.4
9693,S1128,20131,2013,254.76999999999998
9081,377,20131,2013,2882.6
9666,S1069,20131,2013,110.9
10831,S1790,20131,2013,293.15
10370,S1506,20131,2013,520.0
10731,S1723,20131,2013,58.96
8273,100,20131,2013,1204.83
8283,1028,20131,2013,5096.02
8322,1065,20131,2013,1596.73
11336,S2152,20131,2013,652.1600000000001
8312,106,20131,2013,135.78
8334,1079,20131,2013,806.2
11350,S2170,20131,2013,284.08
10386,S1516,20131,2013,17.83
11795,S458,20131,2013,64.88
9489,805,20131,2013,952.28
12421,s3,20131,2013,55.0
12292,s1873,20131,2013,162.78
10976,S1915,20131,2013,473.19
10979,S1916,20131,2013,295.46000000000004
10967,S1905,20131,2013,383.2
11451,S2250,20131,2013,345.97
11440,S2246,20131,2013,355.91
9457,771,20131,2013,30.619999999999997
9040,349,20131,2013,165.26999999999998
12004,S749,20131,2013,664.5500000000001
12010,S75,20131,2013,636.53
10895,S185,20131,2013,4113.5
8694,1712,20131,2013,6436.95
8376,112,20131,2013,1486.0
10425,S153,20131,2013,150.55
10435,S1532,20131,2013,36.96
10167,S1443,20131,2013,722.4000000000001
12150,S902,20131,2013,15287.859999999999
8873,1898,20131,2013,472.34
10444,S1534,20131,2013,255.94
9156,440,20131,2013,450.77
8788,1803,20131,2013,45783.98
11312,S213,20131,2013,12.5
11315,S214,20131,2013,122.5
10632,S1654,20131,2013,233.57
10735,S1730,20131,2013,4278.6
9465,791,20131,2013,83036.0
9972,S1329,20131,2013,241.61999999999998
8346,1082,20131,2013,790.0
8353,11,20131,2013,4057.46
11319,S2143,20131,2013,461.44
11790,S453,20131,2013,1370.88
11086,S1983,20131,2013,1220.31
9250,512,20131,2013,385.86
10935,S187,20131,2013,34.91
9584,IR4,20131,2013,0.0
9127,430,20131,2013,1396.05
10533,S1579,20131,2013,364.3
11466,S2256,20131,2013,75.83
10063,S1389,20131,2013,619.6
10050,S1378,20131,2013,522.06
9871,S1224,20131,2013,31.0
10541,S158,20131,2013,963.42
10809,S1759,20131,2013,192.5
9552,99,20131,2013,0.0
12128,S870,20131,2013,783.12
11652,S299,20131,2013,595.1
11990,S73,20131,2013,128.48000000000002
11829,S473,20131,2013,16.0
11831,S474,20131,2013,117.04
11836,S476,20131,2013,65.46
9057,353,20131,2013,195.82
9038,342,20131,2013,212.64
10849,S1796,20131,2013,100.52
10853,S1802,20131,2013,640.0
11041,S1952,20131,2013,2280.4
11802,S462,20131,2013,395.84000000000003
9367,58,20131,2013,811.69
9225,495,20131,2013,585.5
8776,1793,20131,2013,1140.29
12265,s1412,20131,2013,320.28999999999996
9253,518,20131,2013,67.97
10344,S15,20131,2013,521.77
11826,S472,20131,2013,12.5
8936,2031,20131,2013,619.5799999999999
9047,352,20131,2013,2402.8999999999996
9766,S1182,20131,2013,62.5
9963,S1325,20131,2013,48.46
8365,1119,20131,2013,795.1800000000001
8386,1130,20131,2013,9504.89
9704,S1140,20131,2013,9668.17
11809,S464,20131,2013,85.0
10231,S1459,20131,2013,25.0
10235,S1462,20131,2013,451.8
9769,S1186,20131,2013,148.0
9019,328,20131,2013,111.12
11819,S471,20131,2013,394.68
10264,S1473,20131,2013,46.5
10217,S1455,20131,2013,12.5
10643,S1672,20131,2013,3179.44
9680,S1104,20131,2013,263.7
9342,563,20131,2013,794.86
8706,1718,20131,2013,110.88
8670,1669,20131,2013,667.64
9735,S1160,20131,2013,80.0
9743,S1169,20131,2013,84.37
11624,S264,20131,2013,154.9
11628,S267,20131,2013,281.95
9684,S1106,20131,2013,107.4
11090,S1984,20131,2013,40.68
11097,S1993,20131,2013,684.1800000000001
10245,S1465,20131,2013,0.0
9697,S1135,20131,2013,85.2
9950,S1317,20131,2013,87.44
9953,S1322,20131,2013,1630.76
8433,12000,20131,2013,625.0
10083,S1412,20131,2013,6718.98
11477,S2263,20131,2013,98.92
11637,S272,20131,2013,864.32
11641,S287,20131,2013,410.75
12468,s962,20131,2013,155.8
10152,S1440,20131,2013,309.8
10072,S1402,20131,2013,1327.95
9572,IR31,20131,2013,337.44
9574,IR35,20131,2013,749.76
11033,S1940,20131,2013,468.0
10818,S1772,20131,2013,143.15
10824,S1775,20131,2013,0.0
8857,1871,20131,2013,8313.0
9847,S1219,20131,2013,227.05
9150,434,20131,2013,4222.92
11040,S1950,20131,2013,268.5
9201,473,20131,2013,1012.2
11502,S2312,20131,2013,100.76
11505,S2313,20131,2013,131.07999999999998
8418,1186,20131,2013,755.0
8444,121,20131,2013,1446.9
11274,S2103,20131,2013,239.90999999999997
8398,1144,20131,2013,867.0
8411,1160,20131,2013,14524.5
9885,S126,20131,2013,253.25
8450,1225,20131,2013,4759.45
10248,S1467,20131,2013,12.5
10263,S1470,20131,2013,86.21
11852,S480,20131,2013,336.79
10336,S1498,20131,2013,530.3100000000001
9030,338,20131,2013,0.0
11978,S723,20131,2013,909.5
9422,75,20131,2013,7869.5599999999995
10493,S1548,20131,2013,48.5
11612,S259,20131,2013,304.53
10144,S1438,20131,2013,767.81
11517,S2334,20131,2013,150.0
9231,507,20131,2013,1060.31
11507,S2315,20131,2013,413.82
11510,S2321,20131,2013,204.07
12244,s1212,20131,2013,1723.32
12258,s140,20131,2013,213.29999999999998
10503,S1550,20131,2013,244.37
10510,S1554,20131,2013,154.34
9499,81,20131,2013,2267.15
10944,S1880,20131,2013,519.39
9599,S0001,20131,2013,0.0
12233,s1075,20131,2013,107.2
9511,819,20131,2013,6.74
11965,S717,20131,2013,54.16
9541,90,20131,2013,492.5
8987,3,20131,2013,0.0
8683,1704,20131,2013,4159.7
8477,13,20131,2013,139.76999999999998
8462,1247,20131,2013,256.48
9381,59,20131,2013,566.66
11847,S48,20131,2013,415.11
11871,S512,20131,2013,6874.98
10324,S1489,20131,2013,613.76
10331,S1494,20131,2013,104.7
10333,S1497,20131,2013,51.379999999999995
12162,S908,20131,2013,57.68
11609,S254,20131,2013,9958.880000000001
11521,S2341,20131,2013,368.12
10719,S1721,20131,2013,913.81
11888,S551,20131,2013,690.77
9795,S1192,20131,2013,434.86
11955,S7,20131,2013,25.0
11891,S607,20131,2013,977.05
9445,767,20131,2013,657.97
9936,S1297,20131,2013,13.11
8468,1270,20131,2013,132.8
9926,S1296,20131,2013,572.66
8489,131,20131,2013,235.3
8491,1320,20131,2013,77.23
9010,327,20131,2013,7122.34
8981,294,20131,2013,36.39
8982,297,20131,2013,3811.74
9518,829,20131,2013,2235.6
11939,S67,20131,2013,1579.02
8513,1354,20131,2013,132.26
8517,136,20131,2013,733.74
8504,1351,20131,2013,546.23
10452,S1539,20131,2013,966.49
9730,S1156,20131,2013,173.4
11592,S249,20131,2013,899.48
10115,S1434,20131,2013,190.26
8819,1830,20131,2013,705.9
11562,S24,20131,2013,361.66
9835,S1212,20131,2013,1201.26
8800,1819,20131,2013,5812.12
12447,s654,20131,2013,651.9
12213,S995,20131,2013,120.3
11130,S2007,20131,2013,77.09
11141,S2018,20131,2013,363.49
11028,S1932,20131,2013,119.3
10096,S1422,20131,2013,417.97
10100,S1425,20131,2013,1463.51
10322,S1488,20131,2013,1058.4
9783,S1190,20131,2013,1104.6399999999999
10867,S1815,20131,2013,42.5
10659,S1688,20131,2013,217.5
9888,S1265,20131,2013,445.26
8662,1652,20131,2013,2452.48
8542,1504,20131,2013,3559.1499999999996
9408,67,20131,2013,697.47
9919,S1294,20131,2013,299.46
8535,1424,20131,2013,592.0
8633,1607,20131,2013,6595.110000000001
10870,S1816,20131,2013,380.32
10875,S1818,20131,2013,827.36
11193,S2050,20131,2013,821.66
9687,S1111,20131,2013,0.0
8522,1368,20131,2013,22322.95
8526,1408,20131,2013,21496.0
11571,S240,20131,2013,163.8
10132,S1436,20131,2013,123.92
11557,S239,20131,2013,50.3
11539,S236,20131,2013,736.36
8608,1575,20131,2013,69.12
11908,S639,20131,2013,94.04
8993,30,20131,2013,719.56
10862,S1813,20131,2013,132.37
10681,S1696,20131,2013,1074.03
8583,1538,20131,2013,0.0
11551,S237,20131,2013,1348.0
9190,462,20131,2013,47.36
10788,S1755,20131,2013,611.35
11577,S243,20131,2013,798.64
10471,S1540,20131,2013,219.6
10475,S1542,20131,2013,97.65
10108,S1432,20131,2013,162.41
12206,S980,20131,2013,325.0
12181,S941,20131,2013,259.15
8831,1850,20131,2013,614.61
9163,441,20131,2013,5468.06
10797,S1756,20131,2013,1487.88
12190,S943,20131,2013,1511.98
12192,S962,20131,2013,918.1899999999999
9613,S1002,20131,2013,910.0
12384,s257,20131,2013,500.88
10693,S1700,20131,2013,104.16
10695,S1702,20131,2013,577.65
11005,S1926,20131,2013,1380.87
11209,S2070,20131,2013,1934.31
8592,1551,20131,2013,6069.18
9900,S1269,20131,2013,6392.98
8616,16,20131,2013,146.05
8621,1602,20131,2013,265.79
9396,628,20131,2013,8290.44
11932,S655,20131,2013,699.14
11913,S646,20131,2013,653.05
8971,262,20131,2013,1346.87
11920,S654,20131,2013,16544.83
8593,1551,20132,2013,111.17999999999999
9898,S1267,20132,2013,360.0
8617,16,20132,2013,73.36
8622,1602,20132,2013,3884.89
9397,628,20132,2013,121602.88
11933,S655,20132,2013,2128.59
11914,S646,20132,2013,324.7
11892,S607,20132,2013,1970.18
8952,24,20132,2013,0.0
9195,464,20132,2013,0.0
9197,470,20132,2013,154.95
10798,S1756,20132,2013,949.48
12182,S941,20132,2013,807.26
12191,S95,20132,2013,331.98
10126,S1435,20132,2013,0.0
8645,1609,20132,2013,29.8
9872,S1224,20132,2013,159.72
10486,S1546,20132,2013,53.28
10789,S1755,20132,2013,100.9
10472,S1540,20132,2013,230.64
10476,S1542,20132,2013,92.06
9191,463,20132,2013,0.0
10106,S143,20132,2013,172.29
10109,S1432,20132,2013,78.99
8832,1850,20132,2013,623.24
11210,S2070,20132,2013,428.36
11006,S1926,20132,2013,931.38
10281,S1480,20132,2013,72.36
12392,s26,20132,2013,964.94
12363,s2298,20132,2013,0.0
10673,S1694,20132,2013,329.44
8590,1545,20132,2013,40.43
10116,S1434,20132,2013,552.26
8820,1830,20132,2013,2450.33
11563,S24,20132,2013,1414.6000000000001
9836,S1212,20132,2013,6148.63
12223,s0001,20132,2013,0.0
8801,1819,20132,2013,6640.96
12448,s654,20132,2013,1312.93
12214,S995,20132,2013,69.92
8601,1556,20132,2013,150.5
11909,S639,20132,2013,125.96
8988,3,20132,2013,4915.8
8994,30,20132,2013,3391.91
10860,S1807,20132,2013,300.0
10863,S1813,20132,2013,141.11
9901,S1269,20132,2013,1776.6
8570,1515,20132,2013,12847.84
11522,S2341,20132,2013,842.0
11531,S235,20132,2013,40.94
10815,S1761,20132,2013,218.04
10453,S1539,20132,2013,875.4699999999999
10463,S154,20132,2013,190.13
9182,447,20132,2013,176.29
11588,S247,20132,2013,31.38
8634,1607,20132,2013,4637.42
10871,S1816,20132,2013,477.67999999999995
11951,S686,20132,2013,7171.1
11075,S1982,20132,2013,521.16
11194,S2050,20132,2013,3029.6
10703,S1706,20132,2013,252.0
10711,S1712,20132,2013,4792.08
8527,1408,20132,2013,0.0
11593,S249,20132,2013,533.79
12234,s1075,20132,2013,1139.14
10447,S1537,20132,2013,750.0
11578,S243,20132,2013,1418.91
9175,442,20132,2013,165.1
11537,S2358,20132,2013,1104.4
9915,S1282,20132,2013,347.76
8562,1512,20132,2013,390.7
9688,S1111,20132,2013,0.0
9382,59,20132,2013,66894.98
10311,S1487,20132,2013,667.43
9784,S1190,20132,2013,1596.03
11877,S523,20132,2013,645.2
10660,S1688,20132,2013,48.5
8505,1351,20132,2013,271.89
9213,478,20132,2013,20461.010000000002
9216,494,20132,2013,96.2
10494,S1548,20132,2013,94.12
11610,S256,20132,2013,29.95
11613,S259,20132,2013,322.94
12243,s1179,20132,2013,23.84
12245,s1212,20132,2013,24.2
9500,81,20132,2013,1465.75
9889,S1265,20132,2013,541.1
8663,1652,20132,2013,6343.9400000000005
8543,1504,20132,2013,1045.8
9011,327,20132,2013,538.38
11938,S665,20132,2013,424.71
11940,S67,20132,2013,3676.45
9409,67,20132,2013,2365.25
10648,S1673,20132,2013,309.35
11031,S1939,20132,2013,320.5
9600,S0001,20132,2013,0.0
8858,1871,20132,2013,150.0
9848,S1219,20132,2013,49.05
12171,S938,20132,2013,104.72
9151,434,20132,2013,85.7
11642,S287,20132,2013,153.74
9241,509,20132,2013,635.37
8478,13,20132,2013,941.68
11858,S482,20132,2013,265.65
11860,S484,20132,2013,428.56999999999994
11868,S508,20132,2013,134.38
11889,S551,20132,2013,564.1800000000001
9796,S1192,20132,2013,8405.51
9446,767,20132,2013,728.61
8497,1341,20132,2013,603.55
9202,473,20132,2013,12238.94
11500,S2308,20132,2013,240.0
11481,S2282,20132,2013,160.34
